ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
AAPL,20210115,127.14,128.78,130.22,127.0,128.91,-1.37,111598500,14321615178.59,128.33
AAPL,20210114,128.91,130.8,131.0,128.76,130.89,-1.51,90221750,11708121608.38,129.77
AAPL,20210113,130.89,128.76,131.45,128.49,128.8,1.62,88636813,11573681834.39,130.57
AAPL,20210112,128.8,128.5,129.69,126.86,128.98,-0.14,91951125,11811610266.72,128.46
AAPL,20210111,128.98,129.19,130.17,128.5,132.05,-2.32,100620880,13012192586.93,129.32
AAPL,20210108,132.05,132.43,132.63,130.23,130.92,0.86,105158250,13830917799.6,131.52
AAPL,20210107,130.92,128.36,131.63,127.86,126.6,3.41,109578190,14260943959.36,130.14
AAPL,20210106,126.6,127.72,131.05,126.38,131.01,-3.37,155088000,19910369587.68,128.38
AAPL,20210105,131.01,128.89,131.74,128.43,129.41,1.24,97664875,12768247709.24,130.74
AAPL,20210104,129.41,133.52,133.61,126.76,132.69,-2.47,143301880,18585451345.47,129.69
AAPL,20201231,132.69,134.08,134.74,131.72,133.72,-0.77,99116563,13169260906.18,132.87
AAPL,20201230,133.72,135.58,135.99,133.4,134.87,-0.85,96452125,12956037787.96,134.33
AAPL,20201229,134.87,138.05,138.79,134.34,136.69,-1.33,121047320,16507938418.06,136.38
AAPL,20201228,136.69,133.99,137.34,133.51,131.97,3.58,124486250,16911805624.0,135.85
AAPL,20201224,131.97,131.32,133.46,131.1,130.96,0.77,54930063,7271855967.19,132.38
AAPL,20201223,130.96,132.16,132.43,130.78,131.88,-0.7,88223688,11611922413.24,131.62
AAPL,20201222,131.88,131.61,134.41,129.65,128.23,2.85,169351820,22400402323.95,132.27
AAPL,20201221,128.23,125.02,128.31,123.45,126.66,1.24,121251570,15281905249.48,126.03
AAPL,20201218,126.66,128.96,129.1,126.12,128.7,-1.59,192541500,24473624669.87,127.11
AAPL,20201217,128.7,128.9,129.58,128.04,127.81,0.7,94359813,12139673021.89,128.65
AAPL,20201216,127.81,127.41,128.37,126.56,127.88,-0.05,98208563,12526002329.06,127.54
AAPL,20201215,127.88,124.34,127.9,124.13,121.78,5.01,157572250,19939019185.53,126.54
AAPL,20201214,121.78,122.6,123.35,121.54,122.41,-0.51,79076000,9682445004.8,122.44
AAPL,20201211,122.41,122.43,122.76,120.55,123.24,-0.67,86939813,10577749698.18,121.67
AAPL,20201210,123.24,120.5,123.87,120.15,121.78,1.2,81312188,9996113831.78,122.94
AAPL,20201209,121.78,124.53,125.95,121.0,124.38,-2.09,115089190,14193604535.13,123.33
AAPL,20201208,124.38,124.37,124.98,123.09,123.75,0.51,82225500,10210467400.45,124.18
AAPL,20201207,123.75,122.31,124.57,122.25,122.25,1.23,86712000,10740695472.72,123.87
AAPL,20201204,122.25,122.6,122.86,121.52,122.94,-0.56,78260438,9552680365.46,122.06
AAPL,20201203,122.94,123.52,123.78,122.21,123.08,-0.11,78967625,9710080279.35,122.96
AAPL,20201202,123.08,122.02,123.37,120.89,122.72,0.29,89004188,10905808651.55,122.53
AAPL,20201201,122.72,121.01,123.47,120.01,119.05,3.08,128166820,15695577927.52,122.46
AAPL,20201130,119.05,116.97,120.97,116.81,116.59,2.11,169410190,20189884612.83,119.18
AAPL,20201127,116.59,116.57,117.49,116.22,116.03,0.48,46691333,5456437887.91,116.86
AAPL,20201125,116.03,115.55,116.75,115.17,115.17,0.75,76499250,8882229233.47,116.11
AAPL,20201124,115.17,113.91,115.85,112.59,113.85,1.16,113874190,13040975864.31,114.52
AAPL,20201123,113.85,117.18,117.62,113.75,117.34,-2.97,127959320,14713262934.54,114.98
AAPL,20201120,117.34,118.64,118.77,117.29,118.64,-1.1,73604313,8686722136.81,118.02
AAPL,20201119,118.64,117.59,119.06,116.81,118.03,0.52,74113000,8746520549.13,118.02
AAPL,20201118,118.03,118.61,119.82,118.0,119.39,-1.14,76322125,9079792111.46,118.97
AAPL,20201117,119.39,119.55,120.67,118.96,120.3,-0.76,74271000,8905071361.41,119.9
AAPL,20201116,120.3,118.92,120.99,118.15,119.26,0.87,91183000,10952565494.73,120.12
AAPL,20201113,119.26,119.44,119.67,117.87,119.21,0.04,81688563,9703360435.13,118.78
AAPL,20201112,119.21,119.62,120.53,118.57,119.49,-0.23,103350690,12349849361.27,119.49
AAPL,20201111,119.49,117.19,119.63,116.44,115.97,3.04,112294940,13321032175.48,118.63
AAPL,20201110,115.97,115.55,117.59,114.13,116.32,-0.3,138023380,16061464657.06,116.37
AAPL,20201109,116.32,120.5,121.99,116.05,118.69,-2.0,154515320,18484313891.52,119.63
AAPL,20201106,118.69,118.32,119.2,116.13,119.03,-0.29,114457940,13514942892.31,118.08
AAPL,20201105,119.03,117.95,119.62,116.87,114.95,3.55,126387070,14973456607.98,118.47
AAPL,20201104,114.95,114.14,115.59,112.35,110.44,4.08,138235500,15845314687.61,114.63
AAPL,20201103,110.44,109.66,111.49,108.73,108.77,1.54,107624440,11888455017.3,110.46
AAPL,20201102,108.77,109.11,110.68,107.32,108.86,-0.08,122866880,13344424396.54,108.61
AAPL,20201030,108.86,111.06,111.99,107.72,115.32,-5.6,190573500,20787452462.4,109.08
AAPL,20201029,115.32,112.37,116.93,112.2,111.2,3.71,146129190,16827683690.77,115.16
AAPL,20201028,111.2,115.05,115.43,111.1,116.6,-4.63,143937820,16205512946.56,112.59
AAPL,20201027,116.6,115.49,117.28,114.54,115.05,1.35,92276750,10733715531.84,116.32
AAPL,20201026,115.05,114.01,116.55,112.88,115.04,0.01,111850690,12818917887.61,114.61
AAPL,20201023,115.04,116.39,116.55,114.28,115.75,-0.61,82572625,9493061746.0,114.97
AAPL,20201022,115.75,117.45,118.04,114.59,116.87,-0.96,101987940,11825767831.52,115.95
AAPL,20201021,116.87,116.67,118.71,116.45,117.51,-0.54,89946000,10570355878.86,117.52
AAPL,20201020,117.51,116.2,118.98,115.63,115.98,1.32,124423750,14612511835.63,117.44
AAPL,20201019,115.98,119.96,120.42,115.66,119.02,-2.55,120639320,14246153738.01,118.09
AAPL,20201016,119.02,121.28,121.55,118.81,120.71,-1.4,115393820,13863783948.96,120.14
AAPL,20201015,120.71,118.72,121.2,118.15,121.19,-0.4,112559250,13519356446.4,120.11
AAPL,20201014,121.19,121.0,123.03,119.62,121.1,0.07,151062320,18325220487.5,121.31
AAPL,20201013,121.1,125.27,125.39,119.65,124.4,-2.65,262330440,32097782015.77,122.36
AAPL,20201012,124.4,120.06,125.18,119.28,116.97,6.35,240226750,29557765971.69,123.04
AAPL,20201009,116.97,115.28,117.0,114.92,114.97,1.74,100506880,11679412041.09,116.21
AAPL,20201008,114.97,116.25,116.4,114.59,115.08,-0.1,83477125,9621047521.61,115.25
AAPL,20201007,115.08,114.62,115.55,114.13,113.16,1.7,96849000,11130816830.4,114.93
AAPL,20201006,113.16,115.7,116.12,112.25,116.5,-2.87,161498190,18484390000.16,114.46
AAPL,20201005,116.5,113.91,116.65,113.55,113.02,3.08,106243820,12265328424.28,115.45
AAPL,20201002,113.02,112.89,115.37,112.22,116.79,-3.23,144712000,16486068589.6,113.92
AAPL,20201001,116.79,117.64,117.72,115.83,115.81,0.85,116120440,13535184279.1,116.56
AAPL,20200930,115.81,113.79,117.26,113.62,114.09,1.51,142675190,16547910829.29,115.98
AAPL,20200929,114.09,114.55,115.31,113.57,114.96,-0.76,100060500,11428189874.4,114.21
AAPL,20200928,114.96,115.01,115.32,112.78,112.28,2.39,137672380,15693799127.97,113.99
AAPL,20200925,112.28,108.43,112.44,107.67,108.22,3.75,149981440,16593136621.82,110.63
AAPL,20200924,108.22,105.17,110.25,105.0,107.12,1.03,167743380,18221711754.33,108.63
AAPL,20200923,107.12,111.62,112.11,106.77,111.81,-4.19,150718690,16450070845.1,109.14
AAPL,20200922,111.81,112.68,112.86,109.16,110.08,1.57,183055380,20306408356.11,110.93
AAPL,20200921,110.08,104.54,110.19,103.1,106.84,3.03,195713820,20927269730.72,106.93
AAPL,20200918,106.84,110.4,110.88,106.09,110.34,-3.17,287104880,30957657895.76,107.83
AAPL,20200917,110.34,109.72,112.2,108.71,112.13,-1.6,178010940,19605183253.73,110.13
AAPL,20200916,112.13,115.23,116.0,112.04,115.54,-2.95,155026690,17616443965.75,113.63
AAPL,20200915,115.54,118.33,118.83,113.61,115.36,0.16,184642070,21494940401.19,116.41
AAPL,20200914,115.36,114.72,115.93,112.8,112.0,3.0,140150070,16054554908.68,114.55
AAPL,20200911,112.0,114.57,115.23,110.0,113.49,-1.31,180860320,20255415366.34,111.99
AAPL,20200910,113.49,120.36,120.5,112.5,117.32,-3.26,182274380,21150590459.5,116.04
AAPL,20200909,117.32,117.26,119.14,115.26,112.82,3.99,176940440,20782753478.13,117.46
AAPL,20200908,112.82,113.95,118.99,112.68,120.96,-6.73,231366570,26724460714.66,115.51
AAPL,20200904,120.96,120.07,123.7,110.89,120.88,0.07,332607190,39185919851.61,117.81
AAPL,20200903,120.88,126.91,128.84,120.5,131.4,-8.01,250636880,30980575587.28,123.61
AAPL,20200902,131.4,137.59,137.98,127.0,134.18,-2.07,200119000,26303121050.6,131.44
AAPL,20200901,134.18,132.76,134.8,130.53,129.04,3.98,152470130,20256344410.79,132.85
AAPL,20200831,129.04,127.58,131.0,126.0,499.23,-74.15,225702690,29126503309.39,129.05
AAPL,20200828,499.23,504.05,505.77,498.31,500.04,-0.16,46907481,23517746226.9,501.36
AAPL,20200827,500.04,508.57,509.94,495.33,506.09,-1.2,38888098,19548323545.98,502.68
AAPL,20200826,506.09,504.72,507.97,500.33,499.3,1.36,40755567,20552716174.9,504.29
AAPL,20200825,499.3,498.79,500.72,492.21,503.43,-0.82,52873946,26259504772.69,496.64
AAPL,20200824,503.43,514.79,515.14,495.75,497.48,1.2,86484438,43679434157.55,505.06
AAPL,20200821,497.48,477.05,499.47,477.0,473.1,5.15,84513688,41473875388.89,490.74
AAPL,20200820,473.1,463.0,473.57,462.93,462.83,2.22,31726797,14895653778.12,469.5
AAPL,20200819,462.83,463.93,468.65,462.44,462.25,0.13,36384504,16947202289.19,465.78
AAPL,20200818,462.25,457.41,464.0,456.03,458.43,0.83,26408387,12171107435.75,460.88
AAPL,20200817,458.43,464.25,464.35,455.85,459.63,-0.26,29890360,13729840652.53,459.34
AAPL,20200814,459.63,459.31,460.0,452.18,460.04,-0.09,41391301,18896847059.4,456.54
AAPL,20200813,460.04,457.72,464.17,455.71,452.04,1.77,52520516,24158219409.23,459.98
AAPL,20200812,452.04,441.99,453.1,441.19,437.5,3.32,41486204,18629372023.82,449.05
AAPL,20200811,437.5,447.88,449.93,436.43,450.91,-2.97,46975594,20855340613.2,443.96
AAPL,20200810,450.91,450.4,455.1,440.0,444.45,1.45,53100856,23854315404.94,449.23
AAPL,20200807,444.45,452.82,454.7,441.17,455.61,-2.45,49511403,22178884491.78,447.96
AAPL,20200806,455.61,441.62,457.65,439.19,440.25,3.49,50607227,22767865516.76,449.89
AAPL,20200805,440.25,437.51,441.57,435.59,438.66,0.36,30497989,13376421025.2,438.6
AAPL,20200804,438.66,436.53,443.16,433.55,435.75,0.67,43198094,18949915677.81,438.67
AAPL,20200803,435.75,432.8,446.55,431.57,425.04,2.52,77037875,33806838067.37,438.83
AAPL,20200731,425.04,411.53,425.66,403.3,384.76,10.47,93573875,38707509932.87,413.66
AAPL,20200730,384.76,376.75,385.19,375.07,380.16,1.21,39532504,15072336813.38,381.26
AAPL,20200729,380.16,375.0,380.92,374.85,373.01,1.92,22582313,8542553886.38,378.29
AAPL,20200728,373.01,377.47,378.2,372.99,379.24,-1.64,25906375,9720621115.15,375.22
AAPL,20200727,379.24,374.84,379.62,373.92,370.46,2.37,30303547,11439463232.78,377.5
AAPL,20200724,370.46,363.95,371.88,356.58,371.38,-0.25,46359715,16982573319.09,366.32
AAPL,20200723,371.38,387.99,388.31,368.04,389.09,-4.55,49251110,18529407745.2,376.22
AAPL,20200722,389.09,386.77,391.9,386.41,388.0,0.28,22250415,8647779320.15,388.66
AAPL,20200721,388.0,396.69,397.0,386.97,393.43,-1.38,25911461,10138181973.05,391.26
AAPL,20200720,393.43,385.67,394.0,384.25,385.31,2.11,22579477,8800654403.13,389.76
AAPL,20200717,385.31,387.95,388.59,383.36,386.09,-0.2,23046727,8894444323.63,385.93
AAPL,20200716,386.09,386.25,389.62,383.62,390.9,-1.23,27644418,10667512609.76,385.88
AAPL,20200715,390.9,395.96,396.99,385.96,388.23,0.69,38299485,14979372091.54,391.11
AAPL,20200714,388.23,379.36,389.02,375.51,381.91,1.65,42747340,16377533172.58,383.12
AAPL,20200713,381.91,389.06,399.82,381.03,383.68,-0.46,47912286,18789008977.73,392.15
AAPL,20200710,383.68,381.34,383.92,378.82,382.73,0.25,22564329,8613938236.83,381.75
AAPL,20200709,382.73,385.05,385.27,378.69,381.37,0.36,31410653,12011423027.58,382.4
AAPL,20200708,381.37,376.72,381.5,376.36,372.69,2.33,29272969,11109563615.76,379.52
AAPL,20200707,372.69,375.41,378.62,372.23,373.85,-0.31,28106114,10565319003.8,375.91
AAPL,20200706,373.85,370.0,375.78,369.87,364.11,2.68,29663915,11077372047.32,373.43
AAPL,20200702,364.11,367.85,370.47,363.64,364.11,0.0,28510368,10468379331.3,367.18
AAPL,20200701,364.11,365.12,367.36,363.91,364.8,-0.19,27684309,10126225632.89,365.77
AAPL,20200630,364.8,360.08,365.98,360.0,361.78,0.83,35055821,12755492008.01,363.86
AAPL,20200629,361.78,353.25,362.17,351.28,353.63,2.3,32661520,11711323971.54,358.57
AAPL,20200626,353.63,364.41,365.32,353.02,364.84,-3.07,51314211,18342375047.5,357.45
AAPL,20200625,364.84,360.7,365.0,357.57,360.06,1.33,34380629,12440273045.11,361.84
AAPL,20200624,360.06,365.0,368.79,358.52,366.53,-1.77,48155848,17446478483.62,362.29
AAPL,20200623,366.53,364.0,372.38,362.27,358.87,2.13,53038868,19506494320.04,367.78
AAPL,20200622,358.87,351.34,359.46,351.15,349.72,2.62,33861317,12073469288.78,356.56
AAPL,20200619,349.72,354.64,356.56,345.15,351.73,-0.57,66118938,23177448234.66,350.54
AAPL,20200618,351.73,351.41,353.45,349.22,351.59,0.04,24205098,8509498505.24,351.56
AAPL,20200617,351.59,355.15,355.4,351.09,352.08,-0.14,28601625,10118062523.25,353.76
AAPL,20200616,352.08,351.46,353.2,344.72,342.99,2.65,41357184,14510384304.47,350.86
AAPL,20200615,342.99,333.25,345.68,332.58,338.8,1.24,34702231,11780221649.27,339.47
AAPL,20200612,338.8,344.72,347.8,334.22,335.9,0.86,50036512,17015150576.84,340.05
AAPL,20200611,335.9,349.31,351.06,335.48,352.84,-4.8,50415614,17303953564.01,343.23
AAPL,20200610,352.84,347.9,354.77,346.09,343.99,2.57,41662938,14645519701.11,351.52
AAPL,20200609,343.99,332.14,345.61,332.01,333.46,3.16,36928090,12607607020.63,341.41
AAPL,20200608,333.46,330.25,333.6,327.32,331.5,0.59,23913633,7915541178.35,331.01
AAPL,20200605,331.5,323.35,331.75,323.23,322.32,2.85,34312551,11293772001.97,329.14
AAPL,20200604,322.32,324.39,325.62,320.78,325.12,-0.86,21890090,7077997082.53,323.34
AAPL,20200603,325.12,324.66,326.2,322.3,323.34,0.55,26122805,8471716307.63,324.3
AAPL,20200602,323.34,320.75,323.44,318.93,321.85,0.46,21910704,7042852460.07,321.43
AAPL,20200601,321.85,317.75,322.35,317.21,317.94,1.23,20254653,6499607557.29,320.89
AAPL,20200529,317.94,319.25,321.15,316.47,318.25,-0.1,38399532,12239869640.77,318.75
AAPL,20200528,318.25,316.77,323.44,315.63,318.11,0.04,33449102,10720674345.13,320.51
AAPL,20200527,318.11,316.14,318.71,313.09,316.73,0.44,28236274,8923848507.51,316.04
AAPL,20200526,316.73,323.5,324.24,316.5,318.89,-0.68,31380454,10027334747.91,319.54
AAPL,20200522,318.89,315.77,319.23,315.35,316.85,0.64,20450754,6494232846.74,317.55
AAPL,20200521,316.85,318.66,320.89,315.87,319.23,-0.75,25672211,8168495256.65,318.18
AAPL,20200520,319.23,316.68,319.52,316.2,313.14,1.94,27876215,8878145741.31,318.48
AAPL,20200519,313.14,315.03,318.52,313.01,314.96,-0.58,25432387,8048226882.64,316.46
AAPL,20200518,314.96,313.17,316.5,310.32,307.71,2.36,33843125,10629914042.97,314.09
AAPL,20200515,307.71,300.35,307.9,300.21,309.54,-0.59,41587094,12679261608.26,304.88
AAPL,20200514,309.54,304.51,309.79,301.53,307.65,0.61,39732270,12139421113.88,305.53
AAPL,20200513,307.65,312.15,315.95,303.21,311.41,-1.21,50155641,15494787310.7,308.93
AAPL,20200512,311.41,317.83,319.69,310.91,315.01,-1.14,40575262,12841783150.15,316.49
AAPL,20200511,315.01,308.1,317.05,307.24,310.13,1.57,36486563,11427411652.84,313.2
AAPL,20200508,310.13,305.64,310.35,304.29,303.74,2.1,33511985,10313951787.06,307.77
AAPL,20200507,303.74,303.22,305.17,301.97,300.63,1.03,28803766,8748110443.38,303.71
AAPL,20200506,300.63,300.46,303.24,298.87,297.56,1.03,35583438,10739578689.03,301.81
AAPL,20200505,297.56,295.06,301.0,294.46,293.16,1.5,36937797,11029747340.17,298.6
AAPL,20200504,293.16,289.17,293.69,286.32,289.07,1.41,33391985,9701512980.55,290.53
AAPL,20200501,289.07,286.25,299.0,285.85,293.8,-1.61,60154176,17609122027.68,292.73
AAPL,20200430,293.8,289.96,294.53,288.35,287.73,2.11,45765969,13340120933.55,291.49
AAPL,20200429,287.73,284.73,289.67,283.89,278.58,3.28,34320204,9864871766.6,287.44
AAPL,20200428,278.58,285.08,285.83,278.2,283.17,-1.62,28001188,7890107271.78,281.78
AAPL,20200427,283.17,281.8,284.54,279.95,282.97,0.07,29271895,8263400341.9,282.3
AAPL,20200424,282.97,277.2,283.01,277.0,275.03,2.89,31627184,8865811603.11,280.32
AAPL,20200423,275.03,275.87,281.75,274.87,276.1,-0.39,31203583,8675350264.6,278.02
AAPL,20200422,276.1,273.61,277.9,272.2,268.37,2.88,29264344,8047744642.03,275.0
AAPL,20200421,268.37,276.28,277.25,265.43,276.93,-3.09,45247895,12202482639.69,269.68
AAPL,20200420,276.93,277.95,281.68,276.85,282.8,-2.08,32503750,9072212673.0,279.11
AAPL,20200417,282.8,284.69,286.95,276.86,286.69,-1.36,53812477,15141722490.77,281.38
AAPL,20200416,286.69,287.38,288.2,282.35,284.43,0.79,39281290,11216678477.22,285.55
AAPL,20200415,284.43,282.4,286.33,280.63,287.05,-0.91,32788641,9301991870.13,283.7
AAPL,20200414,287.05,280.0,288.25,278.05,273.25,5.05,48748672,13903381084.82,285.21
AAPL,20200413,273.25,268.31,273.7,265.83,267.99,1.96,32755731,8823231430.51,269.36
AAPL,20200409,267.99,268.7,270.07,264.7,266.07,0.72,40529122,10829409363.49,267.2
AAPL,20200408,266.07,262.74,267.37,261.23,259.43,2.56,42223821,11176633173.79,264.7
AAPL,20200407,259.43,270.8,271.7,259.0,262.47,-1.16,50721833,13421150698.95,264.6
AAPL,20200406,262.47,250.9,263.11,249.38,241.41,8.72,50455071,12915287254.3,255.98
AAPL,20200403,241.41,242.8,245.7,238.97,244.93,-1.44,32470016,7850951469.35,241.79
AAPL,20200402,244.93,240.34,245.15,236.9,240.91,1.67,41483493,10016931939.37,241.47
AAPL,20200401,240.91,246.5,248.72,239.13,254.29,-5.26,44054637,10746904458.05,243.94
AAPL,20200331,254.29,255.6,262.49,252.0,254.81,-0.2,49250500,12637262625.78,256.59
AAPL,20200330,254.81,250.74,255.52,249.4,247.74,2.85,41994110,10611550867.6,252.69
AAPL,20200327,247.74,252.75,255.87,247.05,258.44,-4.14,51054153,12808568523.49,250.88
AAPL,20200326,258.44,246.52,258.68,246.36,245.52,5.26,63140168,15954529152.96,252.68
AAPL,20200325,245.52,250.75,258.25,244.3,246.88,-0.55,75900500,19125568140.06,251.98
AAPL,20200324,246.88,236.36,247.69,234.3,224.37,10.03,71882750,17348463946.55,241.34
AAPL,20200323,224.37,228.08,228.5,212.61,229.24,-2.12,84188188,18612695031.07,221.08
AAPL,20200320,229.24,247.18,251.83,228.0,244.78,-6.35,100423380,24224520379.02,241.22
AAPL,20200319,244.78,247.38,252.84,242.61,246.67,-0.77,67964250,16832923962.74,247.67
AAPL,20200318,246.67,239.77,250.0,237.12,252.86,-2.45,75058375,18248424810.96,243.12
AAPL,20200317,252.86,247.51,257.61,238.4,242.21,4.4,81013938,20248656069.3,249.94
AAPL,20200316,242.21,241.95,259.08,240.0,277.97,-12.86,80605875,20218073384.51,250.83
AAPL,20200313,277.97,264.89,279.92,252.95,248.23,11.98,92683063,24321158123.09,262.41
AAPL,20200312,248.23,255.94,270.0,248.0,275.43,-9.88,104618500,26737873137.5,255.57
AAPL,20200311,275.43,277.39,281.22,271.86,285.34,-3.47,64094969,17718252992.94,276.44
AAPL,20200310,285.34,277.14,286.44,269.37,266.17,7.2,71322500,19802162912.05,277.64
AAPL,20200309,266.17,263.75,278.09,263.0,289.03,-7.91,71686188,19484642106.62,271.8
AAPL,20200306,289.03,282.0,290.82,281.23,292.92,-1.33,56544247,16160266065.21,285.8
AAPL,20200305,292.92,295.52,299.55,291.41,302.74,-3.24,46893219,13849734037.42,295.35
AAPL,20200304,302.74,296.44,303.4,293.13,289.32,4.64,54794567,16338212206.87,298.17
AAPL,20200303,289.32,303.67,304.0,285.8,298.81,-3.18,79868875,23510210830.58,294.36
AAPL,20200302,298.81,282.28,301.44,277.72,273.36,9.31,85349313,24635487726.71,288.64
AAPL,20200228,273.36,257.26,278.41,256.37,273.52,-0.06,106721250,28484438432.89,266.91
AAPL,20200227,273.52,281.1,286.0,272.96,292.65,-6.54,80151375,22441367879.05,279.99
AAPL,20200226,292.65,286.53,297.88,286.5,288.08,1.59,49678430,14557490418.34,293.03
AAPL,20200225,288.08,300.95,302.53,286.13,298.18,-3.39,57668364,16915204369.45,293.32
AAPL,20200224,298.18,297.26,304.18,289.23,313.05,-4.75,55548829,16636318797.21,299.49
AAPL,20200221,313.05,318.62,320.45,310.5,320.3,-2.26,32426415,10200110497.15,314.56
AAPL,20200220,320.3,322.63,324.65,318.21,323.62,-1.03,25141489,8074426276.59,321.16
AAPL,20200219,323.62,320.0,324.57,320.0,319.0,1.45,23495993,7594821751.25,323.24
AAPL,20200218,319.0,315.36,319.75,314.61,324.95,-1.83,38190547,12121676180.65,317.4
AAPL,20200214,324.95,324.74,325.98,322.85,324.87,0.02,20028446,6501299264.9,324.6
AAPL,20200213,324.87,324.19,326.22,323.35,327.2,-0.71,23686891,7699656524.82,325.06
AAPL,20200212,327.2,321.47,327.22,321.47,319.61,2.37,28432575,9230806353.53,324.66
AAPL,20200211,319.61,323.6,323.9,318.71,321.55,-0.6,23580782,7579822601.01,321.44
AAPL,20200210,321.55,314.18,321.55,313.85,320.03,0.47,27337215,8724916561.95,319.16
AAPL,20200207,320.03,322.37,323.4,318.0,325.21,-1.59,29421012,9444482605.22,321.01
AAPL,20200206,325.21,322.57,325.22,320.26,321.45,1.17,26356387,8518254341.41,323.2
AAPL,20200205,321.45,323.52,324.76,318.95,318.85,0.82,29706719,9549477329.66,321.46
AAPL,20200204,318.85,315.31,319.64,313.63,308.66,3.3,34154133,10843320403.86,317.48
AAPL,20200203,308.66,304.3,313.49,302.22,309.51,-0.27,43496403,13447907315.22,309.17
AAPL,20200131,309.51,320.93,322.68,308.29,323.87,-4.43,49897098,15671173086.35,314.07
AAPL,20200130,323.87,320.54,324.09,318.75,324.34,-0.14,31685809,10191281020.62,321.64
AAPL,20200129,324.34,324.45,327.85,321.38,317.69,2.09,54149930,17627203615.19,325.53
AAPL,20200128,317.69,312.6,318.4,312.19,308.95,2.83,40558485,12810738178.52,315.86
AAPL,20200127,308.95,310.06,311.77,304.88,318.31,-2.94,40485004,12536830058.36,309.67
AAPL,20200124,318.31,320.25,323.33,317.52,319.23,-0.29,36634379,11739565514.46,320.45
AAPL,20200123,319.23,317.92,319.56,315.65,317.7,0.48,26117993,8306880170.82,318.05
AAPL,20200122,317.7,318.58,319.99,317.31,316.57,0.36,25458114,8108751211.47,318.51
AAPL,20200121,316.57,317.19,319.02,316.0,318.73,-0.68,27710813,8795869551.72,317.42
AAPL,20200117,318.73,316.27,318.74,315.0,315.24,1.11,34454118,10915705773.54,316.82
AAPL,20200116,315.24,313.59,315.7,312.09,311.34,1.25,27207254,8544931114.14,314.07
AAPL,20200115,311.34,311.85,315.5,309.55,312.68,-0.43,30480883,9541736833.56,313.04
AAPL,20200114,312.68,316.7,317.57,312.17,316.96,-1.35,40653458,12797651257.02,314.8
AAPL,20200113,316.96,311.64,317.07,311.15,310.33,2.14,30521723,9570795876.71,313.57
AAPL,20200110,310.33,310.6,312.67,308.25,309.63,0.23,35217274,10941360794.82,310.68
AAPL,20200109,309.63,307.24,310.43,306.2,303.19,2.12,42621543,13155010529.89,308.65
AAPL,20200108,303.19,297.16,304.44,297.16,298.39,1.61,33090946,9967048197.08,301.2
AAPL,20200107,298.39,299.84,300.9,297.48,299.8,-0.47,27877657,8337230096.82,299.06
AAPL,20200106,299.8,293.79,299.96,292.75,297.43,0.8,29644645,8829479645.38,297.84
AAPL,20200103,297.43,297.15,300.58,296.5,300.35,-0.97,36633879,10952054208.35,298.96
AAPL,20200102,300.35,296.24,300.6,295.19,293.65,2.28,33911864,10120025592.37,298.42
